sourceID,source,class_id,class_name,split,institutionCode,collectionCode,scientificName
63866095,gbif,1,aberrant,train,BRM,AWI-Herbarium Marine Macroalgae,Rhodochorton membranaceum (Magnus) Hauck
1928187260,gbif,1,aberrant,val,NY,NY,Magnolia guatemalensis Donn.Sm.
4924374655,gbif,1,aberrant,train,MSB-3028,Herbarium,Hydnora africana Thunb.
2859120532,gbif,1,aberrant,val,CM,botany,Carya ovata (Mill.) K.Koch
2859436034,gbif,1,aberrant,test,CM,botany,Canarium album (Lour.) Raeusch.
2859122168,gbif,1,aberrant,train,CM,botany,Carya tomentosa (Lam.) Nutt.
2859432822,gbif,1,aberrant,val,CM,botany,Musa L.
3856108944,gbif,1,aberrant,train,LMM,,Parnassia palustris L.
2859231809,gbif,1,aberrant,train,CM,botany,Ocimum basilicum L.
2859015573,gbif,1,aberrant,train,CM,botany,Pinus leiophylla var. chihuahuana (Engelm.) Shaw
1929865774,gbif,1,aberrant,train,NY,NY,Talauma ovata A.St.-Hil.
2451559610,gbif,1,aberrant,train,DBG,KHD,Lemna minor L.
3535179250,gbif,1,aberrant,train,O,B,Riccardia palmata (Hedw.) Carruth.
2873255314,gbif,1,aberrant,val,PRC,TEX,Jatropha curcas L.
3751288927,gbif,1,aberrant,test,HAW,,Scouleria aquatica Hook.
2859152452,gbif,1,aberrant,train,CM,botany,Magnolia obovata (W.T.Aiton) Link
2859407003,gbif,1,aberrant,train,CM,botany,Phaseolus vulgaris L.
2859365135,gbif,1,aberrant,train,CM,botany,Juglans nigra L.
1928136230,gbif,1,aberrant,train,NY,NY,Marchantia polymorpha L.
3535074985,gbif,1,aberrant,train,O,B,Plagiomnium undulatum (Hedw.) T.J.Kop.
2858995936,gbif,1,aberrant,test,CM,botany,Zea mays subsp. mays
5053738314,gbif,1,aberrant,train,UERJ,HB,Halimeda discoidea Decne.
2859121699,gbif,1,aberrant,train,CM,botany,Quercus macrocarpa Michx.
2859144051,gbif,1,aberrant,test,CM,botany,Piper nigrum L.
2859396719,gbif,1,aberrant,train,CM,botany,Illicium verum Hook.fil.
2859015636,gbif,1,aberrant,train,CM,botany,Pinus rigida Mill.
4987941366,gbif,1,aberrant,val,ILLS,,Bulbochaete intermedia var. depressa Wittr.
1061097718,gbif,1,aberrant,train,UCMP,P,Liquidambar styraciflua L.
2859217372,gbif,1,aberrant,test,CM,botany,Fabaceae
2859473857,gbif,1,aberrant,train,CM,botany,Rhus typhina L.
63866139,gbif,1,aberrant,train,BRM,AWI-Herbarium Marine Macroalgae,Rhodochorton floridulum (Dillwyn) Nägeli
2859186323,gbif,1,aberrant,train,CM,botany,Sesamum indicum L.
3713481978,gbif,1,aberrant,train,TUR,,Leucodon sciuroides (Hedw.) Schwägr.
2859270642,gbif,1,aberrant,val,CM,botany,Pinus taeda L.
2859242480,gbif,1,aberrant,train,CM,botany,Potamogeton foliosus Raf.
2268933794,gbif,1,aberrant,train,MO,Tropicos,Picramnia antidesma Sw.
4987947284,gbif,1,aberrant,val,ILL,,"Delesseria quercifolia Bory, 1825"
2859106180,gbif,1,aberrant,train,CM,botany,Quercus rubra L.
2859438563,gbif,1,aberrant,train,CM,botany,Couepia chrysocalyx (Poepp.) Benth. ex Hook.fil.
2592224752,gbif,1,aberrant,train,US,US,Magnolia acuminata (L.) L.
1061097939,gbif,1,aberrant,train,UCMP,P,Nyssa aquatica L.
2859122701,gbif,1,aberrant,train,CM,botany,Quercus velutina Lam.
4116769363,gbif,1,aberrant,train,GMS,,Bossiella orbigniana var. dichotoma
2859454048,gbif,1,aberrant,train,CM,botany,Phaseolus lunatus L.
2242354115,gbif,1,aberrant,train,DBG,KHD,Lemna minuta Kunth
4987941395,gbif,1,aberrant,train,ILLS,,Stichococcus subtilis (Kützing) Klercker
2268927411,gbif,1,aberrant,train,MO,Tropicos,Styrax benzoin Dryand.
2859026658,gbif,1,aberrant,train,CM,botany,Rhektophyllum mirabile N.E.Br.
2859272422,gbif,1,aberrant,train,CM,botany,Larix laricina (Du Roi) K.Koch
5053432737,gbif,1,aberrant,val,STNF,,Allium cratericola Eastw.
3856108955,gbif,1,aberrant,test,LMM,,Saxifraga hirculus L.
4924375316,gbif,1,aberrant,test,MSB-3028,Herbarium,Hydnora africana Thunb.
2859241577,gbif,1,aberrant,train,CM,botany,Hordeum vulgare L.
2859396024,gbif,1,aberrant,train,CM,botany,Foeniculum vulgare Mill.
4132065584,gbif,1,aberrant,test,UdeM,MT,Utricularia geminiscapa Benj.
2242394206,gbif,1,aberrant,train,DBG,KHD,Lemna turionifera Landolt
2234622767,gbif,2,typical,train,NCU,Vascular Plants,Magnolia tripetala (L.) L.
5070875918,gbif,2,typical,val,MARY,,Centaurea dubia Suter
1987015233,gbif,2,typical,test,USU,UTC,Tetratheca viminea Lindl.
2859023677,gbif,2,typical,train,CM,botany,Lemna trisulca L.
2859354348,gbif,2,typical,train,CM,botany,Carica papaya L.
1699836737,gbif,2,typical,train,HBG,HBGSpermatophyta - Herbarium Hamburgense,Vellozia macrosiphonia Taub.
4899269456,gbif,2,typical,train,TMP,,Gymnocarpium dryopteris (L.) Newman
4067741167,gbif,2,typical,train,TAWES,,Uvularia pudica Fernald
5028825936,gbif,2,typical,train,UTC,UCHT,Heuchera villosa Michx.
1849137598,gbif,2,typical,train,USCH,MAIN,Magnolia tripetala (L.) L.
4866715920,gbif,2,typical,test,CM,botany,Xanthosoma sagittifolium (L.) Schott
3707746471,gbif,2,typical,train,MMNS,,Magnolia macrophylla Michx.
5070866690,gbif,2,typical,train,MARY,,Butomus umbellatus L.
4986965496,gbif,2,typical,train,UdeM,MT,Philodendron megalophyllum Schott
3978743319,gbif,2,typical,train,BAYLU,BAYLU,Talinum paniculatum (Jacq.) Gaertn.
4905595643,gbif,2,typical,val,AWC,,Berberis haematocarpa Wooton
2513101686,gbif,2,typical,test,,Botany,Magnolia betongensis (Craib) H.Keng
5106285157,gbif,2,typical,test,UNCC,UNCC,Magnolia tripetala (L.) L.
2859027370,gbif,2,typical,train,CM,botany,Xanthosoma sagittifolium (L.) Schott
4851011361,gbif,2,typical,train,TUR-A,,Androsace filiformis Retz.
1986869257,gbif,2,typical,train,GMDRC,UTC,Astragalus convallarius var. convallarius
2859025549,gbif,2,typical,train,CM,botany,Spathiphyllum ortgiesii Regel
5209430539,gbif,2,typical,train,YAV,,Cuscuta europaea L.
473284772,gbif,2,typical,train,UdeM,MT,Coccothrinax yuraguana León
4948980431,gbif,2,typical,train,NAU,,Eriogonum deflexum Torr.
3385480641,gbif,2,typical,train,PI,Herbarium Horti Botanici Pisani (PI),Viscum laxum Boiss. & Reut.
5937539038,gbif,2,typical,val,SMM,Plant,Dioscorea villosa L.
4035439230,gbif,2,typical,train,HIFP,HIFP,Theriophonum minutum (Willd.) Baill.
5105499803,gbif,2,typical,train,Samara National Research University,SMR,Ephedra distachya L.
4877458954,gbif,2,typical,val,TMP,,Lysimachia thyrsiflora L.
4905329605,gbif,2,typical,train,TMP,,Delphinium consolida L.
3898510328,gbif,2,typical,train,Mohonk Preserve,DSRC,Vitis aestivalis Michx.
5003488787,gbif,2,typical,train,HACAM,HACAM,Musa × paradisiaca L.
3710018326,gbif,2,typical,test,GA,,Magnolia macrophylla Michx.
1503205832,gbif,2,typical,train,USF,Herb,Magnolia macrophylla Michx.
2417210762,gbif,2,typical,train,USU,UTC,Putranjiva roxburghii Wall.
3352088702,gbif,2,typical,test,Tula State University,TULGU,Bunias orientalis L.
5068049061,gbif,2,typical,val,Keene State University,KESC,Claytonia caroliniana Michx.
5067988760,gbif,2,typical,train,Univesity of New Hampshire,NHA,Euonymus maackii Rupr.
5162418230,gbif,2,typical,train,BG,S,Aphloia theiformis (Vahl) Benn.
2859024553,gbif,2,typical,train,CM,botany,Zantedeschia rehmannii Engl.
2859019494,gbif,2,typical,train,CM,botany,Anthurium bucayanum Croat
1986868268,gbif,2,typical,test,SDSU,SDC,Spergularia rubra (L.) J.Presl & C.Presl
5072734625,gbif,2,typical,train,PEMB,,Euonymus americanus L.
4116764613,gbif,2,typical,train,GMS,,"Botryocladia pseudodichotoma (Farlow) Kylin, 1931"
2981283177,gbif,2,typical,train,M-VascularPlants,BSMvplantscoll,Clutia pentheriana Gand.
5053439346,gbif,2,typical,train,UCSB,,Astelia alpina R.Br.
4948980526,gbif,2,typical,train,NAU,,Chamaesyce pediculifera (Engelm.) Rose & Standl.
2859023531,gbif,2,typical,val,CM,botany,Anthurium crystallinum Linden & André
2859410146,gbif,2,typical,train,CM,botany,Hyacinthus orientalis L.
4858644158,gbif,2,typical,val,Uniwersytet Warszawski,UW: Flora Polonica i Herbarium Generale,Acorus calamus L.
3874892454,gbif,2,typical,train,GJO,Herbarium GJO,Mimulus guttatus DC.
5157276960,gbif,2,typical,train,BG,S,Glossocalyx longicuspis Benth.
3978707391,gbif,2,typical,train,BAYLU,BAYLU,Amoreuxia wrightii A.Gray
2417907210,gbif,2,typical,val,,MNHNL-HERB-LUX,Mentha × verticillata L.
2564274844,gbif,2,typical,val,MACF,,Pelliciera rhizophorae Triana & Planch.
2265933700,gbif,2,typical,train,DUL,,Menispermum canadense L.
3813132739,gbif,2,typical,train,UdeM,MT,Philodendron gloriosum André
1638429079,gbif,2,typical,test,GZU,Herbarium GZU,Sedum caroli-henrici Kit Tan
3470668828,gbif,2,typical,test,CAU,,Polypodium polypodioides (L.) Watt.
5072734301,gbif,2,typical,val,PEMB,,Erythronium americanum Ker Gawl.
2859022559,gbif,2,typical,train,CM,botany,Spathiphyllum Schott
1848898570,gbif,2,typical,train,M-VascularPlants,BSMvplantscoll,Costus comosus var. bakeri (K.Schum.) Maas
3898509700,gbif,2,typical,train,Mohonk Preserve,DSRC,Woodwardia virginica (L.) Sm.
1302911737,gbif,2,typical,train,O,O-V,Symplocos lanceolata (Mart.) A.DC.
4601543341,gbif,2,typical,test,Utah Tech University,UTU,Cryptantha pusilla (Torr. & A.Gray) Greene
2418679636,gbif,2,typical,test,BRI,Herbrecs,Solanum esuriale Lindl.
5937530688,gbif,2,typical,train,SMM,Plant,Lysimachia thyrsiflora L.
2859282586,gbif,2,typical,train,CM,botany,Alocasia macrorrhizos (L.) G.Don
1503303733,gbif,2,typical,train,USF,Herb,Magnolia virginiana L.
2859190826,gbif,2,typical,val,CM,botany,Aptandra zenkeri Engl.
5074155470,gbif,2,typical,val,MU,,Calandrinia quadrivalvis F.Muell.
2900388964,gbif,2,typical,val,US,US,Heliconia bihai (L.) L.
2859023739,gbif,2,typical,train,CM,botany,Typha latifolia L.
1702134377,gbif,2,typical,train,O,O-V,Plantae
2859019368,gbif,2,typical,train,CM,botany,Xanthosoma sagittifolium (L.) Schott
3091192972,gbif,2,typical,train,ASU,Plants,Quercus palmeri (Engelm.) Engelm.
1849189269,gbif,2,typical,train,USCH,MAIN,Magnolia acuminata (L.) L.
4977565519,gbif,2,typical,train,K,Herbarium,Dendrotrophe varians (Blume) Miq.
4877460336,gbif,2,typical,test,TMP,,Geranium bohemicum L.
5000156827,gbif,2,typical,train,SPF,Herbarium,Homalolepis ferruginea (A.St.-Hil.) Devecchi & Pirani
1998673810,gbif,2,typical,train,NEBC,NEBC,Magnolia acuminata (L.) L.
2876013759,gbif,2,typical,test,ERE,Herbarium ERE,Oenothera acutissima W.L.Wagner
1077080246,gbif,2,typical,test,REG,REGvplantscoll,Peucedanum pungens E.Mey. ex Sond.
3352087887,gbif,2,typical,train,Tula State University,TULGU,Butomus umbellatus L.
2234623377,gbif,2,typical,train,NCU,Vascular Plants,Magnolia macrophylla Michx.
2859091993,gbif,2,typical,train,CM,botany,Populus balsamifera L.
2859028551,gbif,2,typical,train,CM,botany,Amorphophallus konjac K.Koch
5106284676,gbif,2,typical,test,UNCC,UNCC,Magnolia tripetala (L.) L.
2859025548,gbif,2,typical,val,CM,botany,Spathiphyllum wallisii Regel
2235993148,gbif,2,typical,train,US,US,Phlox drummondii Hook.
2859010588,gbif,2,typical,train,CM,botany,Widdringtonia nodiflora (L.) Powrie
2859049721,gbif,2,typical,train,CM,botany,Chrysanthemum parthenium (L.) Bernh.
5028868073,gbif,2,typical,train,UTC,UCHT,Capparis tomentosa Lam.
3330114315,gbif,2,typical,train,CM,Botany,Paulownia tomentosa (Thunb.) Steud.
2859305363,gbif,2,typical,val,CM,botany,Xanthosoma sagittifolium (L.) Schott
3439872934,gbif,2,typical,train,H,,Magnolia × loebneri Kache
4986957365,gbif,2,typical,test,UdeM,MT,Monstera deliciosa Liebm.
2005019948,gbif,2,typical,train,NHA,,Polyides rotunda (Hudson) Gaillon
2859022363,gbif,2,typical,train,CM,botany,Xanthosoma mafaffa Schott
5053433296,gbif,2,typical,train,STNF,,Draperia systyla (A.Gray) Torr.
2234622444,gbif,2,typical,train,NCU,Vascular Plants,Magnolia tripetala (L.) L.
2234623602,gbif,2,typical,test,NCU,Vascular Plants,Magnolia tripetala (L.) L.
2859270633,gbif,2,typical,train,CM,botany,Pinus sylvestris L.
3757680362,gbif,2,typical,train,TUR,,Myriophyllum alterniflorum DC.
3091193237,gbif,2,typical,train,ASU,Plants,Equisetum hyemale L.
3982603977,gbif,2,typical,train,"The Tula Region State Institution of Culture ""Tula Museum Association""",TKM,Philadelphus pubescens Loisel.
2859025566,gbif,2,typical,train,CM,botany,Amorphophallus konjac K.Koch
3356290440,gbif,2,typical,train,"The Tula Region State Institution of Culture ""Tula Museum Association""",TKM,Linum flavum L.
3855539569,gbif,2,typical,train,UF,,Magnolia macrophylla Michx.
2859095637,gbif,2,typical,train,CM,botany,Franklinia alatamaha W.Bartram ex Marshall
4948116718,gbif,2,typical,val,GBS RAN - Glavny Botanichesky Sad Rossijskoj Akademii Nauk,MHA,Staphylea pinnata L.
3037039373,gbif,2,typical,train,PRC,Herbarium PRC,Utricularia × cornigera Studnicka
2859024595,gbif,2,typical,train,CM,botany,Symplocarpus foetidus (L.) Salisb. ex Nutt.
4925661845,gbif,2,typical,train,GDRC,,Eriodictyon californicum (Hook. & Arn.) Greene
2859159931,gbif,2,typical,test,CM,botany,Euphorbia pulcherrima Willd. ex Klotzsch
694846965,gbif,2,typical,val,MSB,MSBvplantscoll,Gymnospermium sylvaticum (Freitag) Browicz
5068048592,gbif,2,typical,train,Keene State University,KESC,Vitis riparia Michx.
4905595335,gbif,2,typical,val,AWC,,Ceratophyllum demersum L.
2859375720,gbif,2,typical,val,CM,botany,Aletris farinosa L.
5904915119,gbif,2,typical,test,MSB-3159,Herbarium,Erythrophysa alata (Eckl. & Zeyh.) Hutch.
4067740367,gbif,2,typical,train,TAWES,,Hydrangea arborescens L.
4853883556,gbif,2,typical,train,UFG,Herbarium,Croton macrosepalus Sodré & M.J.Silva
2859167648,gbif,2,typical,train,CM,botany,Lachnaea striata (Lam.) Meisn.
4877458344,gbif,2,typical,train,TMP,,Convallaria majalis L.
4987941318,gbif,2,typical,train,ILLS,,Euthora cristata (C.Agardh) J.Agardh
4440251370,gbif,2,typical,val,TRH,V,Hydrangea arborescens L.
4035424721,gbif,2,typical,test,HIFP,HIFP,Garcinia talbotii Raizada
2418868153,gbif,2,typical,train,BRI,Herbrecs,Rhaphidospora cavernarum (F.Muell.) R.M.Barker
5905526860,gbif,2,typical,train,UdeM,MT,Canella winterana (L.) Gaertn.
3331197594,gbif,2,typical,val,MVSC,MVSC,Magnolia tripetala (L.) L.
4067739051,gbif,2,typical,test,TAWES,,Selaginella apoda (L.) C.Morren
3470662277,gbif,2,typical,train,CAU,,Azolla rubra R.Br.
5937539041,gbif,2,typical,train,SMM,Plant,Echinocystis lobata (Michx.) Torr. & A.Gray
4102067901,gbif,2,typical,test,BRIT,NLU,Magnolia macrophylla Michx.
2859298592,gbif,2,typical,val,CM,botany,Widdringtonia nodiflora (L.) Powrie
3352097146,gbif,2,typical,test,"The State Museum-Preserve ""The Kulikovo pole""",KULPOL,Stuckenia pectinata (L.) Börner
1849150496,gbif,2,typical,train,USCH,MAIN,Ficus auriculata Lour.
4850284505,gbif,2,typical,train,MU,,Bhesa indica (Bedd.) Ding Hou
2859304370,gbif,2,typical,train,CM,botany,Xanthosoma sagittifolium (L.) Schott
4866715302,gbif,2,typical,train,CM,botany,Xanthosoma sagittifolium (L.) Schott
2859020532,gbif,2,typical,train,CM,botany,Cercestis mirabilis (N.E.Br.) Bogner
4977446842,gbif,2,typical,val,UERJ,HB,Luxemburgia flexuosa Sastre
2234622299,gbif,2,typical,train,NCU,Vascular Plants,Magnolia fraseri Walter
1078831979,gbif,2,typical,test,TUB,TUBvplantscoll,Nymphaea capensis Thunb.
2859304563,gbif,2,typical,train,CM,botany,Zantedeschia elliottiana (W.Watson) Engl.
2859408513,gbif,2,typical,train,CM,botany,Euonymus alatus (Thunb.) Siebold
2859169175,gbif,2,typical,train,CM,botany,Leucadendron strictum R.Br.
5162374215,gbif,2,typical,val,BG,S,Pistacia mutica Raul. ex Boiss.
2234623802,gbif,2,typical,train,NCU,Vascular Plants,Magnolia tripetala (L.) L.
3734049088,gbif,2,typical,test,Kuzbass Botanical Garden,KUZ,Polypodium virginianum L.
2859157019,gbif,2,typical,val,CM,botany,Glycine max (L.) Merr.
2859305539,gbif,2,typical,val,CM,botany,Monstera deliciosa Liebm.
2859022540,gbif,2,typical,train,CM,botany,Aglaonema commutatum Schott
4925661548,gbif,2,typical,train,GDRC,,Nemophila menziesii Hook. & Arn.
3075957362,gbif,2,typical,train,Kuzbass Botanical Garden,KUZ,Carex lasiocarpa Ehrh.
2859279542,gbif,2,typical,train,CM,botany,Caladium bicolor (Aiton) Vent.
3091268292,gbif,2,typical,train,ASC,,Echinocereus coccineus (Engelm.) Engelm.
2242401467,gbif,2,typical,test,DBG,KHD,Clethra alnifolia L.
3470661474,gbif,2,typical,train,CAU,,Codium fragile (Suringar) Har.
2859424946,gbif,2,typical,val,CM,botany,Cuphea P.Browne
3091199591,gbif,2,typical,val,ASC,,Hypericum apocynifolium Small
5067990759,gbif,2,typical,val,Univesity of New Hampshire,NHA,Paxistima canbyi A.Gray
2234621487,gbif,2,typical,test,NCU,Vascular Plants,Magnolia tripetala (L.) L.
5904909836,gbif,2,typical,val,MSB-3159,Herbarium,Pseudodictamnus africanus (L.) Salmaki & Siadati
144874940,gbif,2,typical,train,B,Herbarium Berolinense,Lophosoria quadripinnata (J.F.Gmel.) C.Chr.
3855115865,gbif,2,typical,train,DR,Herbarium Dresdense,Rehmannia piasezkii Maxim.
1038969617,gbif,2,typical,test,YPM,CBS,Pachysandra terminalis Siebold & Zucc.
1844418777,gbif,2,typical,train,BOON,,Impatiens capensis Meerb.
2859308554,gbif,2,typical,val,CM,botany,Philodendron gloriosum André
2417013895,gbif,2,typical,train,GBS RAN - Glavny Botanichesky Sad Rossijskoj Akademii Nauk,MHA,Vitis labrusca L.
1457755169,gbif,2,typical,val,UF,,Magnolia macrophylla var. ashei (Weath.) D.L.Johnson
4027614331,gbif,2,typical,train,TUR,,Reissekia smilacina (Sm.) Steud.
4903562004,gbif,2,typical,train,CHR,CHR,Cassinia sifton Orchard
4443309235,gbif,2,typical,test,UT,Botany,Eugenia brasiliensis Lam.
1935655893,gbif,2,typical,train,GJO,Herbarium GJO,Betula nana L.
5068046431,gbif,2,typical,test,Keene State University,KESC,Pera benensis Rusby
2859021545,gbif,2,typical,train,CM,botany,Alocasia cuprea (H.Low ex Sankey) K.Koch
4116765280,gbif,2,typical,test,GMS,,Opuntiella californica (Farlow) Kylin
4977459340,gbif,2,typical,train,UERJ,HRJ,Serpocaulon latipes (Langsd. & L.Fisch.) A.R.Sm.
4519454322,gbif,2,typical,val,HUEFS,Herbarium,Balfourodendron molle (Miq.) Pirani
1077080793,gbif,2,typical,train,REG,REGvplantscoll,Ximenia americana var. inermis Hochst.
2859413146,gbif,2,typical,train,CM,botany,Tulipa L.
1038957475,gbif,2,typical,train,YPM,YU,Piriqueta viscosa Griseb.
1038925665,gbif,2,typical,train,YPM,YU,Malva sylvestris L.
1077080574,gbif,2,typical,test,REG,REGvplantscoll,Tamarix usneoides E.Mey.
2859021565,gbif,2,typical,train,CM,botany,Xanthosoma Schott
1077070563,gbif,2,typical,train,REG,REGvplantscoll,Bersama abyssinica Fresen.
2859295422,gbif,2,typical,train,CM,botany,Pinus rigida Mill.
473484195,gbif,2,typical,val,UdeM,MT,Physostegia virginiana subsp. virginiana
4977571249,gbif,2,typical,val,MISC-993,Herbarium,"Lepidagathis ushae Borude, Gosavi & Chandore"
2859028533,gbif,2,typical,train,CM,botany,Alocasia cuprea (H.Low ex Sankey) K.Koch
4443350570,gbif,2,typical,val,UT,Botany,Adenostoma fasciculatum Hook. & Arn.
2981278307,gbif,2,typical,train,M-VascularPlants,BSMvplantscoll,Stephanocereus luetzelburgii (Vaupel) N.P.Taylor & Eggli
2859119302,gbif,2,typical,train,CM,botany,Begonia L.
4443349557,gbif,2,typical,val,UT,Botany,Polygala brevifolia Nutt.
5060958376,gbif,2,typical,val,UNLV,,Nemacladus sigmoideus G.T.Robbins
4067739045,gbif,2,typical,train,TAWES,,Asplenium rhizophyllum L.
4858710327,gbif,2,typical,train,Uniwersytet Warszawski,UW: Flora Polonica i Herbarium Generale,Macrozamia spiralis (Salisb.) Miq.
4877458772,gbif,2,typical,test,TMP,,Viburnum opulus L.
4925661742,gbif,2,typical,train,GDRC,,Delphinium decorum subsp. tracyi Ewan
5183097353,gbif,2,typical,train,PRC,Herbarium PRC,Dysphania botrys (L.) Mosyakin & Clemants
3352098364,gbif,2,typical,test,"The State Museum-Preserve ""The Kulikovo pole""",KULPOL,Elodea canadensis Michx.
2242391898,gbif,2,typical,test,DBG,KHD,Heliconia episcopalis Vell.
1699804475,gbif,2,typical,test,HBG,HBGSpermatophyta - Herbarium Hamburgense,Bactris bahiensis Noblick ex A.J.Hend.
1987004693,gbif,2,typical,val,USU,UTC,Roridula dentata L.
5904907153,gbif,2,typical,train,MSB-3054,Herbarium,Teucrium africanum Thunb.
2859298297,gbif,2,typical,test,CM,botany,Spirodela polyrhiza (L.) Schleid.
4420518390,gbif,2,typical,val,RBGE,E,Orobanche ramosa L.
5028865545,gbif,2,typical,test,UTC,UCHT,Dionaea muscipula Ellis
1699819745,gbif,2,typical,train,HBG,HBGSpermatophyta - Herbarium Hamburgense,Iryanthera juruensis Warb.
4948879439,gbif,2,typical,train,UNLV,,Muilla transmontana Greene
2859470312,gbif,2,typical,test,CM,botany,Saintpaulia ionantha H.Wendl.
1701253393,gbif,2,typical,train,TRH,V,Myrica gale L.
3978742918,gbif,2,typical,test,BAYLU,BAYLU,Oligomeris linifolia (Vahl ex Hornem.) J.F.Macbr.
3037052745,gbif,2,typical,train,PRC,Herbarium PRC,Tamarix florida Bunge
3470663028,gbif,2,typical,train,CAU,,Mentzelia dispersa S.Watson
2564273685,gbif,2,typical,val,MACF,,Hypoxis sessilis L.
4519449972,gbif,2,typical,train,USM,Herbarium,Malesherbia tubulosa (Cav.) J.St.-Hil.
5761260356,gbif,2,typical,test,TRH,V,Vitis vinifera L.
2859110627,gbif,2,typical,test,CM,botany,Cucurbita L.
2859220542,gbif,2,typical,train,CM,botany,Veratrum viride Aiton
2859028576,gbif,2,typical,train,CM,botany,Amorphophallus konjac K.Koch
4929781213,gbif,2,typical,train,UNLV,,Salvia columbariae Benth.
4008138335,gbif,2,typical,test,Tula State University,TULGU,Sagittaria sagittifolia L.
3899023760,gbif,2,typical,test,SMNH-NASU,LWS,Melampyrum saxosum Baumg.
1230510190,gbif,2,typical,train,W,Herbarium W,Begonia angulata Vell.
2234622251,gbif,2,typical,train,NCU,Vascular Plants,Magnolia tripetala (L.) L.
4519451400,gbif,2,typical,train,HUEFS,Herbarium,Lamanonia ternata Vell.
2562089995,gbif,2,typical,train,PI,Herbarium Horti Botanici Pisani (PI),Marattia raddii Desv.
2859306525,gbif,2,typical,train,CM,botany,Caladium bicolor (Aiton) Vent.
2859024701,gbif,2,typical,train,CM,botany,Philodendron Schott
2859028523,gbif,2,typical,train,CM,botany,Caladium bicolor (Aiton) Vent.
4948108810,gbif,2,typical,train,GBS RAN - Glavny Botanichesky Sad Rossijskoj Akademii Nauk,MHA,Peganum harmala L.
2859019538,gbif,2,typical,train,CM,botany,Spathiphyllum ortgiesii Regel
3091222054,gbif,2,typical,val,ASC,,Azolla filiculoides Lam.
2859026574,gbif,2,typical,test,CM,botany,Philodendron bipinnatifidum Schott ex Endl.
1930689149,gbif,2,typical,train,NY,NY,Magnolia macrophylla Michx.
4850298877,gbif,2,typical,val,MU,,Ilex pubescens Hook. & Arn.
2828278904,gbif,2,typical,test,NSW,NSW,Negria rhabdothamnoides F.Muell.
1077072558,gbif,2,typical,test,REG,REGvplantscoll,Heeria dispar (C.Presl) Kuntze
5068050373,gbif,2,typical,test,Keene State University,KESC,Piper tuberculatum Jacq.
2859279559,gbif,2,typical,train,CM,botany,Caladium bicolor (Aiton) Vent.
2592264113,gbif,2,typical,test,US,US,Magnolia tripetala (L.) L.
1055411121,gbif,2,typical,train,NHMUK,BOT,Liquidambar formosana Hance
4926612350,gbif,2,typical,train,SMNH-NASU,LWS,Juncus triglumis subsp. triglumis
4853917426,gbif,2,typical,train,UFG,Herbarium,Croton uliginosus Sodré & M.J.Silva
2265956595,gbif,2,typical,train,DUL,,Streptopus lanceolatus (Aiton) Reveal
3001114177,gbif,2,typical,test,TAM,TAM,Campanula persicifolia L.
2859306548,gbif,2,typical,train,CM,botany,Dieffenbachia seguine (Jacq.) Schott
3899026952,gbif,2,typical,test,SMNH-NASU,LWS,Chrysosplenium alpinum (Schur) Schur
2859013386,gbif,2,typical,val,CM,botany,Taxus canadensis Marshall
5904915139,gbif,2,typical,train,MSB-3028,Herbarium,Erica capitata L.
5053431674,gbif,2,typical,train,STNF,,Shepherdia canadensis (L.) Nutt.
3395965375,gbif,2,typical,val,MACF,,Proserpinaca palustris L.
3091239723,gbif,2,typical,train,ASU,Plants,Pseudotsuga menziesii (Mirb.) Franco
2859279531,gbif,2,typical,test,CM,botany,Xanthosoma Schott
4999695305,gbif,2,typical,train,UERJ,HRJ,Sesuvium portulacastrum (L.) L.
2981279288,gbif,2,typical,train,M-VascularPlants,BSMvplantscoll,Phytolacca stricta Hoffm.
5236087616,gbif,2,typical,test,K,Herbarium,Ruppia maritima L.
4440457089,gbif,2,typical,val,SMNH-NASU,LWS,Rhodiola rosea L.
4067792566,gbif,2,typical,train,MCA,,Floerkea proserpinacoides Willd.
5203980624,gbif,2,typical,train,HACAM,HACAM,Goeppertia effusa Saka & Lombardi
2859208230,gbif,2,typical,val,CM,botany,Nicotiana tabacum L.
1056170427,gbif,2,typical,val,NHMUK,BOT,Petalostigma banksii Britten & S.Moore
5937537482,gbif,2,typical,train,SMM,Plant,Myriophyllum tenellum Bigelow
5138100306,gbif,2,typical,train,HACAM,HACAM,Microtea celosioides (Spreng.) Moq. ex Sennikov & Sukhor.
2564276145,gbif,2,typical,test,MACF,,Plantago erecta subsp. erecta
2859304550,gbif,2,typical,train,CM,botany,Alocasia macrorrhizos (L.) G.Don
2234623186,gbif,2,typical,train,NCU,Vascular Plants,Magnolia tripetala (L.) L.
4877459205,gbif,2,typical,train,TMP,,Pteridium aquilinum (L.) Kuhn
3037051392,gbif,2,typical,train,PRC,Herbarium PRC,Vochysia lucida C.Presl
5937533264,gbif,2,typical,test,SMM,Plant,Cystopteris bulbifera (L.) Bernh.
2859028596,gbif,2,typical,train,CM,botany,Synandrospadix vermitoxicus (Griseb.) Engl.
2564276278,gbif,2,typical,train,MACF,,Rhizophora mangle L.
3326042823,gbif,2,typical,test,W,Herbarium W,Podocarpus parlatorei Pilg.
3470663304,gbif,2,typical,train,CAU,,Ailanthus altissima (Mill.) Swingle
2859282651,gbif,2,typical,val,CM,botany,Amorphophallus konjac K.Koch
